id,platform,date,title,summary,type,sourceUrl,impact
"aws-2026-08-06-aws-marketplace-now-lets-sellers-configure-net-pay","AWS","2026-08-06","AWS Marketplace now lets sellers configure net payment terms on private offers","AWS Marketplace now supports configurable net payment terms on private offers; with options including Net 30; Net 45; Net 60; or Net 90. Prior to this launch; net payment terms were uniform across all AWS Marketplace purchases; based on the buyer's payment terms with AWS.","feature","https://aws.amazon.com/about-aws/whats-new/2026/08/aws-marketplace-net-payment-terms-for-private-offers","high"
"aws-2026-08-06-how-ascending-s-jarvis-registry-bridges-agents-and","AWS","2026-08-06","How ASCENDING’s Jarvis Registry bridges agents and developer tools","You've deployed your agents on Amazon Bedrock AgentCore but making them reachable from Claude Desktop; VS Code; Cursor; or GitHub Copilot means building an ""experience layer"" that handles identity; authorization; discovery; and developer UX.","blog","https://aws.amazon.com/blogs/apn/how-ascendings-jarvis-registry-bridges-agents-and-developer-tools/","low"
"azure-2026-08-06-security-and-compliance-offers-for-partners","Azure","2026-08-06","Security and compliance offers for partners","Use these key Microsoft security and compliance offers to re-engage customers; accelerate deals; and expand security and compliance opportunities.","pricing","https://learn.microsoft.com/en-us/partner-center/announcements/2026-august#security-and-compliance-offers-for-partners","high"
"suger-2026-08-06-aws-refunds-and-cancellations-on-aws-marketplace-a","Suger","2026-08-06","AWS Refunds and Cancellations on AWS Marketplace AWS Marketplace refunds and cancellations are now self-service for sell","AWS Refunds and Cancellations on AWS Marketplace AWS Marketplace refunds and cancellations are now self-service for sellers. Here's the full path from request to disbursement adjustment — and what can't be undone. Aug 6; 2026","blog","https://www.suger.io/resources/blog/aws-marketplace-refunds-and-cancellations/","low"
"suger-2026-08-06-aws-aws-partner-funding-poc-mdf-isv-workload-pif-f","Suger","2026-08-06","AWS AWS Partner Funding: POC; MDF; ISV Workload; PIF Four AWS partner funding programs; four different jobs. Here's whic","AWS AWS Partner Funding: POC; MDF; ISV Workload; PIF Four AWS partner funding programs; four different jobs. Here's which one fits which deal stage — and why the funding request usually fails on the opportunity; not the form. Aug 6; 2026","blog","https://www.suger.io/resources/blog/aws-partner-funding-programs/","low"
"suger-2026-08-06-azure-azure-marketplace-private-offers-vs-private-","Suger","2026-08-06","Azure Azure Marketplace Private Offers vs Private Plans Microsoft has three things a deal desk could reasonably call a p","Azure Azure Marketplace Private Offers vs Private Plans Microsoft has three things a deal desk could reasonably call a private offer. Here's what each construct actually does; and which one fits the deal in front of you. Aug 6; 2026","blog","https://www.suger.io/resources/blog/azure-private-offers-vs-private-plans/","low"
"suger-2026-08-06-cloud-gtm-cppo-vs-mpo-reselling-on-the-cloud-marke","Suger","2026-08-06","Cloud GTM CPPO vs MPO: Reselling on the Cloud Marketplaces AWS calls it CPPO; Microsoft calls it a multiparty private of","Cloud GTM CPPO vs MPO: Reselling on the Cloud Marketplaces AWS calls it CPPO; Microsoft calls it a multiparty private offer; Google calls it a reseller plan — and CSP isn't any of them. The cross-cloud resell map; side by side. Aug 6; 2026","blog","https://www.suger.io/resources/blog/cppo-vs-mpo-multiparty-private-offers/","low"
"suger-2026-08-06-cloud-gtm-cloud-gtm-glossary-40-marketplace-terms-","Suger","2026-08-06","Cloud GTM Cloud GTM Glossary: 40 Marketplace Terms Defined Forty terms every Cloud GTM job depends on; grouped by the st","Cloud GTM Cloud GTM Glossary: 40 Marketplace Terms Defined Forty terms every Cloud GTM job depends on; grouped by the stage of the deal where you'll first hit them — from listing type to drawdown to disbursement. Aug 6; 2026","blog","https://www.suger.io/resources/blog/cloud-gtm-glossary/","low"
"suger-2026-08-06-cloud-gtm-free-trials-on-cloud-marketplaces-an-isv","Suger","2026-08-06","Cloud GTM Free Trials on Cloud Marketplaces: An ISV Guide A marketplace free trial isn't your website trial with a diffe","Cloud GTM Free Trials on Cloud Marketplaces: An ISV Guide A marketplace free trial isn't your website trial with a different button. The entitlement; the expiry; and the conversion all run on the cloud's rails — here's how to design one. Aug 6; 2026","blog","https://www.suger.io/resources/blog/free-trials-on-cloud-marketplaces/","low"
"suger-2026-08-06-gcp-google-cloud-private-offers-setup-and-pitfalls","Suger","2026-08-06","GCP Google Cloud Private Offers: Setup and Pitfalls Most failed Google Cloud private offers fail on the buyer's billing ","GCP Google Cloud Private Offers: Setup and Pitfalls Most failed Google Cloud private offers fail on the buyer's billing account; not your pricing. Here's the prerequisite checklist and the errors that block acceptance. Aug 6; 2026","blog","https://www.suger.io/resources/blog/google-cloud-private-offers-setup-and-pitfalls/","low"
"suger-2026-08-06-marketplaces-oracle-cloud-marketplace-a-guide-for-","Suger","2026-08-06","Marketplaces Oracle Cloud Marketplace: A Guide for ISV Sellers Oracle Cloud Marketplace reaches enterprises with committ","Marketplaces Oracle Cloud Marketplace: A Guide for ISV Sellers Oracle Cloud Marketplace reaches enterprises with committed Universal Credits. Here's what listing takes; how private offers qualify; and what carries over from AWS. Aug 6; 2026","blog","https://www.suger.io/resources/blog/oracle-cloud-marketplace-guide-for-isv-sellers/","low"
"suger-2026-08-06-gcp-bringing-resellers-into-google-cloud-marketpla","Suger","2026-08-06","GCP Bringing Resellers Into Google Cloud Marketplace Google doesn't do CPPO. It does reseller private offer plans — temp","GCP Bringing Resellers Into Google Cloud Marketplace Google doesn't do CPPO. It does reseller private offer plans — templates you publish; a reseller accepts; and then sells from. Here's what transfers from AWS and what doesn't. Aug 6; 2026","blog","https://www.suger.io/resources/blog/resellers-on-google-cloud-marketplace/","low"
"suger-2026-08-06-aws-what-a-marketplace-dollar-actually-costs-you-a","Suger","2026-08-06","AWS What a Marketplace Dollar Actually Costs You AWS Marketplace fees are not one number. They move with product type; o","AWS What a Marketplace Dollar Actually Costs You AWS Marketplace fees are not one number. They move with product type; offer type; contract value; the channel; and the buyer's country — with worked arithmetic for each. Aug 6; 2026","blog","https://www.suger.io/resources/blog/what-a-marketplace-dollar-costs-you/","low"
"aws-2026-08-05-aws-marketplace-adds-ai-insights-so-buyers-can-und","AWS","2026-08-05","AWS Marketplace adds AI Insights so buyers can understand pricing before they buy","You can now understand how a product's pricing works before you buy it. Available in the pricing section of the listing in AWS Marketplace; AI Insights explains each product's pricing in plain language: what a pricing unit maps to; how your bill changes as usage scales; how mult…","pricing","https://aws.amazon.com/about-aws/whats-new/2026/08/aws-marketplace-ai-insights/","low"
"azure-2026-08-05-updated-solutions-partner-badge-names","Azure","2026-08-05","Updated Solutions Partner badge names","Customer-facing Solutions Partner badges now align to the three commercial solution areas. Your requirements; benefits; and paths stay the same.","policy","https://learn.microsoft.com/en-us/partner-center/announcements/2026-august#updated-solutions-partner-badge-names","high"
"suger-2026-08-05-aws-aws-ace-a-practical-co-sell-guide-for-isvs-aws","Suger","2026-08-05","AWS AWS ACE: A Practical Co-Sell Guide for ISVs AWS ACE is how ISVs co-sell with AWS. Here's how APN Customer Engagement","AWS AWS ACE: A Practical Co-Sell Guide for ISVs AWS ACE is how ISVs co-sell with AWS. Here's how APN Customer Engagements work; and how to run them without living in Partner Central. Aug 5; 2026","blog","https://www.suger.io/resources/blog/aws-ace-guide-for-isv-sellers/","low"
"suger-2026-08-05-aws-aws-edp-what-marketplace-sellers-need-to-know-","Suger","2026-08-05","AWS AWS EDP: What Marketplace Sellers Need to Know AWS EDP is a committed-spend agreement between AWS and a customer — a","AWS AWS EDP: What Marketplace Sellers Need to Know AWS EDP is a committed-spend agreement between AWS and a customer — and marketplace purchases can draw it down. Here's why sellers should care. Aug 5; 2026","blog","https://www.suger.io/resources/blog/aws-edp-what-sellers-need-to-know/","low"
"suger-2026-08-05-aws-aws-marketplace-express-private-offers-explain","Suger","2026-08-05","AWS AWS Marketplace Express Private Offers; Explained Express private offers let AWS Marketplace buyers self-serve an AI","AWS AWS Marketplace Express Private Offers; Explained Express private offers let AWS Marketplace buyers self-serve an AI-generated offer from your pre-set rate cards. Here's what changed and how to set it up. Aug 5; 2026","blog","https://www.suger.io/resources/blog/aws-marketplace-express-private-offers/","low"
"suger-2026-08-05-aws-aws-marketplace-for-sellers-the-complete-guide","Suger","2026-08-05","AWS AWS Marketplace for Sellers: The Complete Guide Everything an ISV needs to sell on AWS Marketplace: listing types; f","AWS AWS Marketplace for Sellers: The Complete Guide Everything an ISV needs to sell on AWS Marketplace: listing types; fees; private offers; resell (CPPO); co-sell with ACE; and payouts. Aug 5; 2026","blog","https://www.suger.io/resources/blog/aws-marketplace-for-sellers-complete-guide/","low"
"suger-2026-08-05-gcp-google-cloud-marketplace-the-isv-seller-guide-","Suger","2026-08-05","GCP Google Cloud Marketplace: The ISV Seller Guide How ISVs list and sell on Google Cloud Marketplace: the Producer Port","GCP Google Cloud Marketplace: The ISV Seller Guide How ISVs list and sell on Google Cloud Marketplace: the Producer Portal; listing types; private offers; resellers; and committed spend. Aug 5; 2026","blog","https://www.suger.io/resources/blog/google-cloud-marketplace-isv-seller-guide/","low"
"suger-2026-08-05-cloud-gtm-how-to-choose-the-right-cloud-marketplac","Suger","2026-08-05","Cloud GTM How to Choose the Right Cloud Marketplace Platform A buyer's guide to evaluating cloud marketplace platforms: ","Cloud GTM How to Choose the Right Cloud Marketplace Platform A buyer's guide to evaluating cloud marketplace platforms: the criteria that separate real automation from a prettier console. Aug 5; 2026","blog","https://www.suger.io/resources/blog/how-to-choose-a-cloud-marketplace-platform/","low"
